qid,hallucinated,scorer,score_column,score,threshold,predicted_label,group
280,0,Hidden,scores.hidden_probe_oof,0.004786356986455666,0.12958998439632516,0,TN
290,0,Hidden,scores.hidden_probe_oof,0.04867560815578946,0.12958998439632516,0,TN
293,0,Hidden,scores.hidden_probe_oof,0.0439498636621846,0.12958998439632516,0,TN
294,0,Hidden,scores.hidden_probe_oof,0.011113225383260499,0.12958998439632516,0,TN
315,0,Hidden,scores.hidden_probe_oof,0.048893495350426995,0.12958998439632516,0,TN
316,0,Hidden,scores.hidden_probe_oof,0.11252850787499623,0.12958998439632516,0,TN
329,0,Hidden,scores.hidden_probe_oof,0.018223831973560766,0.12958998439632516,0,TN
40,0,Hidden,scores.hidden_probe_oof,0.002934665869821808,0.12958998439632516,0,TN
406,0,Hidden,scores.hidden_probe_oof,0.011636155037058438,0.12958998439632516,0,TN
42,0,Hidden,scores.hidden_probe_oof,0.012510753078113342,0.12958998439632516,0,TN
45,0,Hidden,scores.hidden_probe_oof,0.00758482792102674,0.12958998439632516,0,TN
490,0,Hidden,scores.hidden_probe_oof,0.0012219004860915057,0.12958998439632516,0,TN
493,0,Hidden,scores.hidden_probe_oof,0.000194925342613004,0.12958998439632516,0,TN
499,0,Hidden,scores.hidden_probe_oof,0.11034952006154256,0.12958998439632516,0,TN
50,0,Hidden,scores.hidden_probe_oof,0.00011200951686063923,0.12958998439632516,0,TN
501,0,Hidden,scores.hidden_probe_oof,0.006801790330880754,0.12958998439632516,0,TN
504,0,Hidden,scores.hidden_probe_oof,0.041172736581331026,0.12958998439632516,0,TN
508,0,Hidden,scores.hidden_probe_oof,0.05385221971304494,0.12958998439632516,0,TN
523,0,Hidden,scores.hidden_probe_oof,0.0002296973589245771,0.12958998439632516,0,TN
524,0,Hidden,scores.hidden_probe_oof,2.3227167290242025e-06,0.12958998439632516,0,TN
525,0,Hidden,scores.hidden_probe_oof,0.001384389320984071,0.12958998439632516,0,TN
528,0,Hidden,scores.hidden_probe_oof,0.004668702306982894,0.12958998439632516,0,TN
530,0,Hidden,scores.hidden_probe_oof,0.0004262820049783356,0.12958998439632516,0,TN
532,0,Hidden,scores.hidden_probe_oof,0.002497322824616683,0.12958998439632516,0,TN
533,0,Hidden,scores.hidden_probe_oof,0.0007375234942220011,0.12958998439632516,0,TN
550,0,Hidden,scores.hidden_probe_oof,0.004699028167387936,0.12958998439632516,0,TN
554,0,Hidden,scores.hidden_probe_oof,0.0012546157675561703,0.12958998439632516,0,TN
555,0,Hidden,scores.hidden_probe_oof,0.02929667720004371,0.12958998439632516,0,TN
56,0,Hidden,scores.hidden_probe_oof,0.00016816566470400062,0.12958998439632516,0,TN
571,0,Hidden,scores.hidden_probe_oof,0.018548916627145088,0.12958998439632516,0,TN
579,0,Hidden,scores.hidden_probe_oof,0.00016249895105340106,0.12958998439632516,0,TN
602,0,Hidden,scores.hidden_probe_oof,0.08563861369165786,0.12958998439632516,0,TN
608,0,Hidden,scores.hidden_probe_oof,0.037284282576426034,0.12958998439632516,0,TN
638,0,Hidden,scores.hidden_probe_oof,0.00808284586644199,0.12958998439632516,0,TN
651,0,Hidden,scores.hidden_probe_oof,0.016746507039346152,0.12958998439632516,0,TN
659,0,Hidden,scores.hidden_probe_oof,8.633936139029215e-05,0.12958998439632516,0,TN
661,0,Hidden,scores.hidden_probe_oof,0.11476635617011563,0.12958998439632516,0,TN
662,0,Hidden,scores.hidden_probe_oof,0.020077225688189395,0.12958998439632516,0,TN
664,0,Hidden,scores.hidden_probe_oof,2.3835494956229195e-05,0.12958998439632516,0,TN
668,0,Hidden,scores.hidden_probe_oof,0.026141012533001738,0.12958998439632516,0,TN
676,0,Hidden,scores.hidden_probe_oof,0.03841646925711303,0.12958998439632516,0,TN
678,0,Hidden,scores.hidden_probe_oof,0.003227357593203997,0.12958998439632516,0,TN
712,0,Hidden,scores.hidden_probe_oof,0.005636509305469476,0.12958998439632516,0,TN
724,0,Hidden,scores.hidden_probe_oof,0.008393121525433145,0.12958998439632516,0,TN
735,0,Hidden,scores.hidden_probe_oof,0.014943641962735392,0.12958998439632516,0,TN
736,0,Hidden,scores.hidden_probe_oof,0.11335429860702484,0.12958998439632516,0,TN
741,0,Hidden,scores.hidden_probe_oof,0.023768132770041778,0.12958998439632516,0,TN
742,0,Hidden,scores.hidden_probe_oof,0.0014483452505508706,0.12958998439632516,0,TN
748,0,Hidden,scores.hidden_probe_oof,0.10885054828489504,0.12958998439632516,0,TN
753,0,Hidden,scores.hidden_probe_oof,0.05058974497864776,0.12958998439632516,0,TN
78,0,Hidden,scores.hidden_probe_oof,7.961765335120184e-05,0.12958998439632516,0,TN
781,0,Hidden,scores.hidden_probe_oof,0.0004998559655266501,0.12958998439632516,0,TN
85,0,Hidden,scores.hidden_probe_oof,0.016442446945143793,0.12958998439632516,0,TN
88,0,Hidden,scores.hidden_probe_oof,0.00041830517044894836,0.12958998439632516,0,TN
162,1,Hidden,scores.hidden_probe_oof,0.010164957125983682,0.12958998439632516,0,FN
221,1,Hidden,scores.hidden_probe_oof,0.018989900962673556,0.12958998439632516,0,FN
237,1,Hidden,scores.hidden_probe_oof,0.02583464445583845,0.12958998439632516,0,FN
452,1,Hidden,scores.hidden_probe_oof,0.0001687937284929467,0.12958998439632516,0,FN
458,1,Hidden,scores.hidden_probe_oof,1.2471746902660088e-05,0.12958998439632516,0,FN
466,1,Hidden,scores.hidden_probe_oof,0.0758077365670657,0.12958998439632516,0,FN
49,1,Hidden,scores.hidden_probe_oof,0.05437323747372189,0.12958998439632516,0,FN
507,1,Hidden,scores.hidden_probe_oof,0.04265290304946907,0.12958998439632516,0,FN
539,1,Hidden,scores.hidden_probe_oof,0.0017620809524604981,0.12958998439632516,0,FN
556,1,Hidden,scores.hidden_probe_oof,0.095074273736213,0.12958998439632516,0,FN
605,1,Hidden,scores.hidden_probe_oof,0.1035303869304627,0.12958998439632516,0,FN
691,1,Hidden,scores.hidden_probe_oof,0.04501488069878636,0.12958998439632516,0,FN
695,1,Hidden,scores.hidden_probe_oof,0.01730638335322253,0.12958998439632516,0,FN
74,1,Hidden,scores.hidden_probe_oof,0.014352558210214344,0.12958998439632516,0,FN
740,1,Hidden,scores.hidden_probe_oof,0.0461049659026053,0.12958998439632516,0,FN
763,1,Hidden,scores.hidden_probe_oof,0.058818618027432455,0.12958998439632516,0,FN
774,1,Hidden,scores.hidden_probe_oof,0.0006243153271021843,0.12958998439632516,0,FN
799,1,Hidden,scores.hidden_probe_oof,0.10053415932216615,0.12958998439632516,0,FN
805,1,Hidden,scores.hidden_probe_oof,0.00171224849553099,0.12958998439632516,0,FN
84,1,Hidden,scores.hidden_probe_oof,0.0015018131308301955,0.12958998439632516,0,FN
10,0,Hidden,scores.hidden_probe_oof,0.7600780453597279,0.12958998439632516,1,FP
115,0,Hidden,scores.hidden_probe_oof,0.7142978683653483,0.12958998439632516,1,FP
148,0,Hidden,scores.hidden_probe_oof,0.8917648136091001,0.12958998439632516,1,FP
151,0,Hidden,scores.hidden_probe_oof,0.1851534955770289,0.12958998439632516,1,FP
152,0,Hidden,scores.hidden_probe_oof,0.5938817170760554,0.12958998439632516,1,FP
16,0,Hidden,scores.hidden_probe_oof,0.3608808664139517,0.12958998439632516,1,FP
185,0,Hidden,scores.hidden_probe_oof,0.6288128267022627,0.12958998439632516,1,FP
188,0,Hidden,scores.hidden_probe_oof,0.22416771890832055,0.12958998439632516,1,FP
201,0,Hidden,scores.hidden_probe_oof,0.32236900007118385,0.12958998439632516,1,FP
209,0,Hidden,scores.hidden_probe_oof,0.8553842140657317,0.12958998439632516,1,FP
212,0,Hidden,scores.hidden_probe_oof,0.6979760324387606,0.12958998439632516,1,FP
227,0,Hidden,scores.hidden_probe_oof,0.998717727001635,0.12958998439632516,1,FP
249,0,Hidden,scores.hidden_probe_oof,0.9925937608531215,0.12958998439632516,1,FP
264,0,Hidden,scores.hidden_probe_oof,0.9776516175128633,0.12958998439632516,1,FP
268,0,Hidden,scores.hidden_probe_oof,0.35263042985545023,0.12958998439632516,1,FP
28,0,Hidden,scores.hidden_probe_oof,0.8536464033697954,0.12958998439632516,1,FP
299,0,Hidden,scores.hidden_probe_oof,0.23389496025379997,0.12958998439632516,1,FP
31,0,Hidden,scores.hidden_probe_oof,0.1405061080936677,0.12958998439632516,1,FP
311,0,Hidden,scores.hidden_probe_oof,0.8501803377549393,0.12958998439632516,1,FP
325,0,Hidden,scores.hidden_probe_oof,0.9962054301522035,0.12958998439632516,1,FP
33,0,Hidden,scores.hidden_probe_oof,0.194277939233751,0.12958998439632516,1,FP
333,0,Hidden,scores.hidden_probe_oof,0.8104931717171896,0.12958998439632516,1,FP
335,0,Hidden,scores.hidden_probe_oof,0.20880052650396885,0.12958998439632516,1,FP
350,0,Hidden,scores.hidden_probe_oof,0.4479053779469188,0.12958998439632516,1,FP
36,0,Hidden,scores.hidden_probe_oof,0.9570267598508326,0.12958998439632516,1,FP
365,0,Hidden,scores.hidden_probe_oof,0.9911093243783518,0.12958998439632516,1,FP
368,0,Hidden,scores.hidden_probe_oof,0.22133931443183555,0.12958998439632516,1,FP
372,0,Hidden,scores.hidden_probe_oof,0.6069668333426916,0.12958998439632516,1,FP
386,0,Hidden,scores.hidden_probe_oof,0.9228939830142772,0.12958998439632516,1,FP
391,0,Hidden,scores.hidden_probe_oof,0.9972367492475688,0.12958998439632516,1,FP
393,0,Hidden,scores.hidden_probe_oof,0.9909959897144008,0.12958998439632516,1,FP
402,0,Hidden,scores.hidden_probe_oof,0.9975744118492065,0.12958998439632516,1,FP
407,0,Hidden,scores.hidden_probe_oof,0.9987922135710731,0.12958998439632516,1,FP
409,0,Hidden,scores.hidden_probe_oof,0.9734859803702828,0.12958998439632516,1,FP
417,0,Hidden,scores.hidden_probe_oof,0.9994818780943572,0.12958998439632516,1,FP
421,0,Hidden,scores.hidden_probe_oof,0.999635737531846,0.12958998439632516,1,FP
43,0,Hidden,scores.hidden_probe_oof,0.26321914198280355,0.12958998439632516,1,FP
430,0,Hidden,scores.hidden_probe_oof,0.9999472330652827,0.12958998439632516,1,FP
431,0,Hidden,scores.hidden_probe_oof,0.9701388088906353,0.12958998439632516,1,FP
443,0,Hidden,scores.hidden_probe_oof,0.9995077402796995,0.12958998439632516,1,FP
444,0,Hidden,scores.hidden_probe_oof,0.9780360997756645,0.12958998439632516,1,FP
460,0,Hidden,scores.hidden_probe_oof,0.9857572909754,0.12958998439632516,1,FP
463,0,Hidden,scores.hidden_probe_oof,0.8501479727231385,0.12958998439632516,1,FP
467,0,Hidden,scores.hidden_probe_oof,0.6267238017425283,0.12958998439632516,1,FP
472,0,Hidden,scores.hidden_probe_oof,0.9988897458770689,0.12958998439632516,1,FP
483,0,Hidden,scores.hidden_probe_oof,0.6542098925282164,0.12958998439632516,1,FP
520,0,Hidden,scores.hidden_probe_oof,0.9163972913291005,0.12958998439632516,1,FP
535,0,Hidden,scores.hidden_probe_oof,0.9938324376489484,0.12958998439632516,1,FP
538,0,Hidden,scores.hidden_probe_oof,0.7266285117034489,0.12958998439632516,1,FP
553,0,Hidden,scores.hidden_probe_oof,0.34961484235551926,0.12958998439632516,1,FP
569,0,Hidden,scores.hidden_probe_oof,0.6619568306832824,0.12958998439632516,1,FP
572,0,Hidden,scores.hidden_probe_oof,0.14845995753355895,0.12958998439632516,1,FP
576,0,Hidden,scores.hidden_probe_oof,0.8596861263795458,0.12958998439632516,1,FP
585,0,Hidden,scores.hidden_probe_oof,0.6422309882784835,0.12958998439632516,1,FP
629,0,Hidden,scores.hidden_probe_oof,0.9998601050491686,0.12958998439632516,1,FP
641,0,Hidden,scores.hidden_probe_oof,0.18384117789958637,0.12958998439632516,1,FP
657,0,Hidden,scores.hidden_probe_oof,0.17170627785515583,0.12958998439632516,1,FP
673,0,Hidden,scores.hidden_probe_oof,0.9967218951297009,0.12958998439632516,1,FP
689,0,Hidden,scores.hidden_probe_oof,0.8790695125098477,0.12958998439632516,1,FP
694,0,Hidden,scores.hidden_probe_oof,0.14791592324446393,0.12958998439632516,1,FP
698,0,Hidden,scores.hidden_probe_oof,0.6732837700563867,0.12958998439632516,1,FP
700,0,Hidden,scores.hidden_probe_oof,0.9732924291422933,0.12958998439632516,1,FP
707,0,Hidden,scores.hidden_probe_oof,0.9571336787293062,0.12958998439632516,1,FP
726,0,Hidden,scores.hidden_probe_oof,0.7675412681841205,0.12958998439632516,1,FP
739,0,Hidden,scores.hidden_probe_oof,0.3421881139490727,0.12958998439632516,1,FP
745,0,Hidden,scores.hidden_probe_oof,0.19590178866907057,0.12958998439632516,1,FP
746,0,Hidden,scores.hidden_probe_oof,0.9736330686246053,0.12958998439632516,1,FP
762,0,Hidden,scores.hidden_probe_oof,0.9746775513544989,0.12958998439632516,1,FP
772,0,Hidden,scores.hidden_probe_oof,0.398402508975018,0.12958998439632516,1,FP
787,0,Hidden,scores.hidden_probe_oof,0.8467885822230002,0.12958998439632516,1,FP
803,0,Hidden,scores.hidden_probe_oof,0.4531715030764692,0.12958998439632516,1,FP
808,0,Hidden,scores.hidden_probe_oof,0.1435983784639399,0.12958998439632516,1,FP
816,0,Hidden,scores.hidden_probe_oof,0.8670871527313353,0.12958998439632516,1,FP
86,0,Hidden,scores.hidden_probe_oof,0.7559638732442654,0.12958998439632516,1,FP
9,0,Hidden,scores.hidden_probe_oof,0.9233243967218372,0.12958998439632516,1,FP
101,1,Hidden,scores.hidden_probe_oof,0.9997943519319059,0.12958998439632516,1,TP
105,1,Hidden,scores.hidden_probe_oof,0.9951163149511679,0.12958998439632516,1,TP
106,1,Hidden,scores.hidden_probe_oof,0.999722553653297,0.12958998439632516,1,TP
110,1,Hidden,scores.hidden_probe_oof,0.9802889416830024,0.12958998439632516,1,TP
118,1,Hidden,scores.hidden_probe_oof,0.17767343070155897,0.12958998439632516,1,TP
119,1,Hidden,scores.hidden_probe_oof,0.25580774361077563,0.12958998439632516,1,TP
124,1,Hidden,scores.hidden_probe_oof,0.7095339492273183,0.12958998439632516,1,TP
129,1,Hidden,scores.hidden_probe_oof,0.9999010282714778,0.12958998439632516,1,TP
13,1,Hidden,scores.hidden_probe_oof,0.9902258921372465,0.12958998439632516,1,TP
132,1,Hidden,scores.hidden_probe_oof,0.8500716764290486,0.12958998439632516,1,TP
137,1,Hidden,scores.hidden_probe_oof,0.7100079458756933,0.12958998439632516,1,TP
147,1,Hidden,scores.hidden_probe_oof,0.9587020583169655,0.12958998439632516,1,TP
155,1,Hidden,scores.hidden_probe_oof,0.3990517431601341,0.12958998439632516,1,TP
17,1,Hidden,scores.hidden_probe_oof,0.7914778543542245,0.12958998439632516,1,TP
173,1,Hidden,scores.hidden_probe_oof,0.9841574275550058,0.12958998439632516,1,TP
174,1,Hidden,scores.hidden_probe_oof,0.9928098755676976,0.12958998439632516,1,TP
177,1,Hidden,scores.hidden_probe_oof,0.3673557699003057,0.12958998439632516,1,TP
184,1,Hidden,scores.hidden_probe_oof,0.9986425779562287,0.12958998439632516,1,TP
193,1,Hidden,scores.hidden_probe_oof,0.17457807269035563,0.12958998439632516,1,TP
207,1,Hidden,scores.hidden_probe_oof,0.996639089698279,0.12958998439632516,1,TP
213,1,Hidden,scores.hidden_probe_oof,0.9913351228887705,0.12958998439632516,1,TP
215,1,Hidden,scores.hidden_probe_oof,0.8551348514556284,0.12958998439632516,1,TP
23,1,Hidden,scores.hidden_probe_oof,0.9520820388374972,0.12958998439632516,1,TP
231,1,Hidden,scores.hidden_probe_oof,0.9535716391285806,0.12958998439632516,1,TP
236,1,Hidden,scores.hidden_probe_oof,0.19533712559248262,0.12958998439632516,1,TP
24,1,Hidden,scores.hidden_probe_oof,0.9919786595206078,0.12958998439632516,1,TP
244,1,Hidden,scores.hidden_probe_oof,0.6608598102665131,0.12958998439632516,1,TP
251,1,Hidden,scores.hidden_probe_oof,0.5967397614374579,0.12958998439632516,1,TP
256,1,Hidden,scores.hidden_probe_oof,0.22574687334886345,0.12958998439632516,1,TP
265,1,Hidden,scores.hidden_probe_oof,0.9979518938056038,0.12958998439632516,1,TP
29,1,Hidden,scores.hidden_probe_oof,0.8114137508091854,0.12958998439632516,1,TP
301,1,Hidden,scores.hidden_probe_oof,0.9362108667672978,0.12958998439632516,1,TP
302,1,Hidden,scores.hidden_probe_oof,0.9910842576279344,0.12958998439632516,1,TP
306,1,Hidden,scores.hidden_probe_oof,0.9625445964366559,0.12958998439632516,1,TP
307,1,Hidden,scores.hidden_probe_oof,0.86817814095319,0.12958998439632516,1,TP
308,1,Hidden,scores.hidden_probe_oof,0.6519922095429964,0.12958998439632516,1,TP
312,1,Hidden,scores.hidden_probe_oof,0.9258111482701248,0.12958998439632516,1,TP
327,1,Hidden,scores.hidden_probe_oof,0.25078973754933304,0.12958998439632516,1,TP
355,1,Hidden,scores.hidden_probe_oof,0.5149608080886158,0.12958998439632516,1,TP
357,1,Hidden,scores.hidden_probe_oof,0.9872028597127694,0.12958998439632516,1,TP
358,1,Hidden,scores.hidden_probe_oof,0.355613727270495,0.12958998439632516,1,TP
359,1,Hidden,scores.hidden_probe_oof,0.998939919302531,0.12958998439632516,1,TP
369,1,Hidden,scores.hidden_probe_oof,0.6961155081045015,0.12958998439632516,1,TP
374,1,Hidden,scores.hidden_probe_oof,0.5578575930005348,0.12958998439632516,1,TP
375,1,Hidden,scores.hidden_probe_oof,0.9784616616668614,0.12958998439632516,1,TP
378,1,Hidden,scores.hidden_probe_oof,0.9865377995515839,0.12958998439632516,1,TP
383,1,Hidden,scores.hidden_probe_oof,0.9993750414481312,0.12958998439632516,1,TP
39,1,Hidden,scores.hidden_probe_oof,0.12958998439632516,0.12958998439632516,1,TP
392,1,Hidden,scores.hidden_probe_oof,0.912376721763831,0.12958998439632516,1,TP
395,1,Hidden,scores.hidden_probe_oof,0.8778370060782699,0.12958998439632516,1,TP
396,1,Hidden,scores.hidden_probe_oof,0.15819014515742758,0.12958998439632516,1,TP
397,1,Hidden,scores.hidden_probe_oof,0.9903731443373823,0.12958998439632516,1,TP
398,1,Hidden,scores.hidden_probe_oof,0.9982309092827177,0.12958998439632516,1,TP
401,1,Hidden,scores.hidden_probe_oof,0.2537555684160783,0.12958998439632516,1,TP
403,1,Hidden,scores.hidden_probe_oof,0.5344888711202397,0.12958998439632516,1,TP
404,1,Hidden,scores.hidden_probe_oof,0.7301665726236051,0.12958998439632516,1,TP
411,1,Hidden,scores.hidden_probe_oof,0.9387884822638071,0.12958998439632516,1,TP
414,1,Hidden,scores.hidden_probe_oof,0.9696487612719906,0.12958998439632516,1,TP
415,1,Hidden,scores.hidden_probe_oof,0.9943381348878062,0.12958998439632516,1,TP
422,1,Hidden,scores.hidden_probe_oof,0.9966219690861551,0.12958998439632516,1,TP
423,1,Hidden,scores.hidden_probe_oof,0.9955149414040151,0.12958998439632516,1,TP
424,1,Hidden,scores.hidden_probe_oof,0.5338421607345929,0.12958998439632516,1,TP
427,1,Hidden,scores.hidden_probe_oof,0.9998538610175366,0.12958998439632516,1,TP
428,1,Hidden,scores.hidden_probe_oof,0.13194443765261438,0.12958998439632516,1,TP
435,1,Hidden,scores.hidden_probe_oof,0.9986440656314098,0.12958998439632516,1,TP
436,1,Hidden,scores.hidden_probe_oof,0.9999876026741844,0.12958998439632516,1,TP
440,1,Hidden,scores.hidden_probe_oof,0.8485225312928603,0.12958998439632516,1,TP
446,1,Hidden,scores.hidden_probe_oof,0.7300794428447287,0.12958998439632516,1,TP
447,1,Hidden,scores.hidden_probe_oof,0.9892150969718604,0.12958998439632516,1,TP
449,1,Hidden,scores.hidden_probe_oof,0.9843031328113837,0.12958998439632516,1,TP
456,1,Hidden,scores.hidden_probe_oof,0.9859891956215837,0.12958998439632516,1,TP
468,1,Hidden,scores.hidden_probe_oof,0.9602011039843914,0.12958998439632516,1,TP
477,1,Hidden,scores.hidden_probe_oof,0.8078277091533448,0.12958998439632516,1,TP
481,1,Hidden,scores.hidden_probe_oof,0.9727414523236413,0.12958998439632516,1,TP
489,1,Hidden,scores.hidden_probe_oof,0.3454357014403812,0.12958998439632516,1,TP
494,1,Hidden,scores.hidden_probe_oof,0.13466645045615733,0.12958998439632516,1,TP
5,1,Hidden,scores.hidden_probe_oof,0.31629070822622335,0.12958998439632516,1,TP
503,1,Hidden,scores.hidden_probe_oof,0.13816996264926035,0.12958998439632516,1,TP
513,1,Hidden,scores.hidden_probe_oof,0.1303910494855167,0.12958998439632516,1,TP
531,1,Hidden,scores.hidden_probe_oof,0.14439524944499083,0.12958998439632516,1,TP
542,1,Hidden,scores.hidden_probe_oof,0.2740130131616237,0.12958998439632516,1,TP
544,1,Hidden,scores.hidden_probe_oof,0.8588113172313433,0.12958998439632516,1,TP
547,1,Hidden,scores.hidden_probe_oof,0.999214022006186,0.12958998439632516,1,TP
548,1,Hidden,scores.hidden_probe_oof,0.9999810314883784,0.12958998439632516,1,TP
559,1,Hidden,scores.hidden_probe_oof,0.6113302549396795,0.12958998439632516,1,TP
560,1,Hidden,scores.hidden_probe_oof,0.27990378475571076,0.12958998439632516,1,TP
561,1,Hidden,scores.hidden_probe_oof,0.7009410681789845,0.12958998439632516,1,TP
583,1,Hidden,scores.hidden_probe_oof,0.9984209558017757,0.12958998439632516,1,TP
584,1,Hidden,scores.hidden_probe_oof,0.9999943398843667,0.12958998439632516,1,TP
586,1,Hidden,scores.hidden_probe_oof,0.7581926460438669,0.12958998439632516,1,TP
587,1,Hidden,scores.hidden_probe_oof,0.9858287524939118,0.12958998439632516,1,TP
588,1,Hidden,scores.hidden_probe_oof,0.987570304084576,0.12958998439632516,1,TP
592,1,Hidden,scores.hidden_probe_oof,0.9765655737893523,0.12958998439632516,1,TP
593,1,Hidden,scores.hidden_probe_oof,0.9999340912021629,0.12958998439632516,1,TP
599,1,Hidden,scores.hidden_probe_oof,0.9699482788634212,0.12958998439632516,1,TP
600,1,Hidden,scores.hidden_probe_oof,0.995922998606832,0.12958998439632516,1,TP
601,1,Hidden,scores.hidden_probe_oof,0.7461342353066113,0.12958998439632516,1,TP
612,1,Hidden,scores.hidden_probe_oof,0.9940052199609992,0.12958998439632516,1,TP
615,1,Hidden,scores.hidden_probe_oof,0.9990579483629509,0.12958998439632516,1,TP
617,1,Hidden,scores.hidden_probe_oof,0.9807522661191648,0.12958998439632516,1,TP
620,1,Hidden,scores.hidden_probe_oof,0.9971197271384391,0.12958998439632516,1,TP
622,1,Hidden,scores.hidden_probe_oof,0.33186310389787016,0.12958998439632516,1,TP
624,1,Hidden,scores.hidden_probe_oof,0.9977497942606955,0.12958998439632516,1,TP
625,1,Hidden,scores.hidden_probe_oof,0.6767161929616884,0.12958998439632516,1,TP
627,1,Hidden,scores.hidden_probe_oof,0.9797377896817014,0.12958998439632516,1,TP
628,1,Hidden,scores.hidden_probe_oof,0.7667687174907527,0.12958998439632516,1,TP
632,1,Hidden,scores.hidden_probe_oof,0.8334226900343911,0.12958998439632516,1,TP
636,1,Hidden,scores.hidden_probe_oof,0.4540422378802782,0.12958998439632516,1,TP
64,1,Hidden,scores.hidden_probe_oof,0.9855170175531758,0.12958998439632516,1,TP
646,1,Hidden,scores.hidden_probe_oof,0.39652998305714554,0.12958998439632516,1,TP
648,1,Hidden,scores.hidden_probe_oof,0.3900213350491395,0.12958998439632516,1,TP
666,1,Hidden,scores.hidden_probe_oof,0.6415684344640273,0.12958998439632516,1,TP
679,1,Hidden,scores.hidden_probe_oof,0.9582522414249267,0.12958998439632516,1,TP
683,1,Hidden,scores.hidden_probe_oof,0.9460885990754333,0.12958998439632516,1,TP
685,1,Hidden,scores.hidden_probe_oof,0.8916524192260802,0.12958998439632516,1,TP
697,1,Hidden,scores.hidden_probe_oof,0.8503518721539307,0.12958998439632516,1,TP
716,1,Hidden,scores.hidden_probe_oof,0.320431432530808,0.12958998439632516,1,TP
717,1,Hidden,scores.hidden_probe_oof,0.8606815882885179,0.12958998439632516,1,TP
720,1,Hidden,scores.hidden_probe_oof,0.32822555356929184,0.12958998439632516,1,TP
731,1,Hidden,scores.hidden_probe_oof,0.21964636749511351,0.12958998439632516,1,TP
766,1,Hidden,scores.hidden_probe_oof,0.9712169335722348,0.12958998439632516,1,TP
770,1,Hidden,scores.hidden_probe_oof,0.3555753929589464,0.12958998439632516,1,TP
783,1,Hidden,scores.hidden_probe_oof,0.1333030750958587,0.12958998439632516,1,TP
793,1,Hidden,scores.hidden_probe_oof,0.9859225655031694,0.12958998439632516,1,TP
8,1,Hidden,scores.hidden_probe_oof,0.9094616203568039,0.12958998439632516,1,TP
810,1,Hidden,scores.hidden_probe_oof,0.9985619785762915,0.12958998439632516,1,TP
812,1,Hidden,scores.hidden_probe_oof,0.9474894726585146,0.12958998439632516,1,TP
814,1,Hidden,scores.hidden_probe_oof,0.9975563652852051,0.12958998439632516,1,TP
92,1,Hidden,scores.hidden_probe_oof,0.9296162802459882,0.12958998439632516,1,TP
