task,model,seed,score_key,direction,N,pos_rate,auroc,auroc_boot_mean,auroc_ci95_lo,auroc_ci95_hi,spearman_rho_boot_mean,spearman_ci95_lo,spearman_ci95_hi,manifest_file,results_file,boot_file
medqa,mistral,0,mtp,1.0,1000,0.498,0.5083941343061489,0.508542832685323,0.47309686954991276,0.544594063505016,0.014797502090426622,-0.0465999442255418,0.07724334603303508,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\medqa_mistral\seed_0\medqa_mistral_seed0.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\medqa_mistral\seed_0\medqa_mistral_seed0.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\medqa_mistral\seed_0\medqa_mistral_seed0.B5000.manifest.bootstrap_indices.npz
medqa,mistral,42,mtp,1.0,1000,0.498,0.5083941343061489,0.5082567961087378,0.4724829597273556,0.5444254108065729,0.014302035236154422,-0.04766366645930855,0.0769516604905425,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\medqa_mistral\seed_42\medqa_mistral_seed42.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\medqa_mistral\seed_42\medqa_mistral_seed42.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\medqa_mistral\seed_42\medqa_mistral_seed42.B5000.manifest.bootstrap_indices.npz
medqa,mistral,123,mtp,1.0,1000,0.498,0.5083941343061489,0.5085582837325398,0.4735295264724236,0.5447920166722667,0.01482426424202406,-0.045850417092830116,0.07758650210495949,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\medqa_mistral\seed_123\medqa_mistral_seed123.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\medqa_mistral\seed_123\medqa_mistral_seed123.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\medqa_mistral\seed_123\medqa_mistral_seed123.B5000.manifest.bootstrap_indices.npz
medqa,mistral,999,mtp,1.0,1000,0.498,0.5083941343061489,0.5084638814221027,0.47295701731227696,0.5450051200819213,0.014660740183420416,-0.04684200005461488,0.07795607935855348,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\medqa_mistral\seed_999\medqa_mistral_seed999.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\medqa_mistral\seed_999\medqa_mistral_seed999.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\medqa_mistral\seed_999\medqa_mistral_seed999.B5000.manifest.bootstrap_indices.npz
medqa,mistral,2026,mtp,1.0,1000,0.498,0.5083941343061489,0.5086603849661595,0.4727135634170147,0.5454349269588312,0.015001121005237096,-0.04726410213317432,0.0787000384370096,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\medqa_mistral\seed_2026\medqa_mistral_seed2026.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\medqa_mistral\seed_2026\medqa_mistral_seed2026.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\medqa_mistral\seed_2026\medqa_mistral_seed2026.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,0,egh_probe_oof,1.0,1000,0.425,0.6207877237851662,0.6207628808184144,0.5871245012787725,0.6548380562659846,0.20680144002322512,0.14919709550070331,0.2651537674301707,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_0\pubmedqa_biomistral_seed0.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_0\pubmedqa_biomistral_seed0.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_0\pubmedqa_biomistral_seed0.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,42,egh_probe_oof,1.0,1000,0.425,0.6289350383631713,0.62892470342711,0.5944097186700767,0.6640972890025575,0.22077822390579796,0.16167270901820313,0.2810098054505904,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_42\pubmedqa_biomistral_seed42.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_42\pubmedqa_biomistral_seed42.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_42\pubmedqa_biomistral_seed42.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,123,egh_probe_oof,1.0,1000,0.425,0.6315007672634271,0.6316867380051151,0.5967436317135549,0.6664723273657288,0.22550809447306402,0.16566942497372064,0.2850770205362083,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_123\pubmedqa_biomistral_seed123.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_123\pubmedqa_biomistral_seed123.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_123\pubmedqa_biomistral_seed123.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,999,egh_probe_oof,1.0,1000,0.425,0.6164992327365729,0.61657478629156,0.5805045524296676,0.6509755498721228,0.19962950113340863,0.13786069789975264,0.2585394785584241,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_999\pubmedqa_biomistral_seed999.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_999\pubmedqa_biomistral_seed999.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_999\pubmedqa_biomistral_seed999.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,2026,egh_probe_oof,1.0,1000,0.425,0.6169207161125321,0.6172202066496164,0.5823650127877238,0.6516279283887468,0.20073475672120428,0.14104668927882424,0.2596565215059393,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_2026\pubmedqa_biomistral_seed2026.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_2026\pubmedqa_biomistral_seed2026.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_2026\pubmedqa_biomistral_seed2026.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,0,hidden_probe_oof,1.0,1000,0.425,0.6574322250639386,0.6575009301278772,0.6235457800511509,0.6915401534526855,0.26971383039281815,0.21156706263473501,0.32800461407918174,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_0\pubmedqa_biomistral_seed0.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_0\pubmedqa_biomistral_seed0.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_0\pubmedqa_biomistral_seed0.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,42,hidden_probe_oof,1.0,1000,0.425,0.6609145780051151,0.6612160736572891,0.6267293094629157,0.6954685421994884,0.2760758602119755,0.2170187351260236,0.33473177407700955,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_42\pubmedqa_biomistral_seed42.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_42\pubmedqa_biomistral_seed42.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_42\pubmedqa_biomistral_seed42.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,123,hidden_probe_oof,1.0,1000,0.425,0.6692705882352941,0.6694189782097186,0.634381483375959,0.703530537084399,0.2901229958549475,0.2301227579947731,0.3485376607395125,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_123\pubmedqa_biomistral_seed123.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_123\pubmedqa_biomistral_seed123.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_123\pubmedqa_biomistral_seed123.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,999,hidden_probe_oof,1.0,1000,0.425,0.6602352941176471,0.6599921530434782,0.6254438874680307,0.6945762659846548,0.27397994642373363,0.21481746626971054,0.33320381157001105,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_999\pubmedqa_biomistral_seed999.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_999\pubmedqa_biomistral_seed999.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_999\pubmedqa_biomistral_seed999.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,2026,hidden_probe_oof,1.0,1000,0.425,0.6508480818414322,0.6509999271611254,0.6154842966751919,0.6841667519181587,0.2585811313120836,0.19776208807603776,0.31537796891357867,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_2026\pubmedqa_biomistral_seed2026.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_2026\pubmedqa_biomistral_seed2026.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_2026\pubmedqa_biomistral_seed2026.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,0,lntp,1.0,1000,0.425,0.598657800511509,0.5984419425063938,0.5633893094629157,0.633757442455243,0.16860443218350246,0.10856896434068647,0.22908911874565638,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_0\pubmedqa_biomistral_seed0.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_0\pubmedqa_biomistral_seed0.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_0\pubmedqa_biomistral_seed0.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,42,lntp,1.0,1000,0.425,0.598657800511509,0.5988507756521739,0.5637937084398977,0.634490588235294,0.16930456538605812,0.10926186347787527,0.23034903420772188,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_42\pubmedqa_biomistral_seed42.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_42\pubmedqa_biomistral_seed42.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_42\pubmedqa_biomistral_seed42.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,123,lntp,1.0,1000,0.425,0.598657800511509,0.598621749769821,0.5636076214833758,0.6341934015345269,0.1689123705772585,0.10894292231364541,0.22983679040730498,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_123\pubmedqa_biomistral_seed123.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_123\pubmedqa_biomistral_seed123.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_123\pubmedqa_biomistral_seed123.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,999,lntp,1.0,1000,0.425,0.598657800511509,0.5989531208184143,0.5630176470588235,0.6326579028132993,0.16947987044501756,0.10793245838639161,0.2272043196057394,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_999\pubmedqa_biomistral_seed999.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_999\pubmedqa_biomistral_seed999.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_999\pubmedqa_biomistral_seed999.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,2026,lntp,1.0,1000,0.425,0.598657800511509,0.5985807218414322,0.5628826086956522,0.6346282864450127,0.16884207710842217,0.10770184495992716,0.23058159904729497,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_2026\pubmedqa_biomistral_seed2026.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_2026\pubmedqa_biomistral_seed2026.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_2026\pubmedqa_biomistral_seed2026.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,0,mtp,1.0,1000,0.425,0.598657800511509,0.5984419425063938,0.5633893094629157,0.633757442455243,0.16860443218350246,0.10856896434068647,0.22908911874565638,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_0\pubmedqa_biomistral_seed0.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_0\pubmedqa_biomistral_seed0.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_0\pubmedqa_biomistral_seed0.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,42,mtp,1.0,1000,0.425,0.598657800511509,0.5988507756521739,0.5637937084398977,0.634490588235294,0.16930456538605812,0.10926186347787527,0.23034903420772188,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_42\pubmedqa_biomistral_seed42.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_42\pubmedqa_biomistral_seed42.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_42\pubmedqa_biomistral_seed42.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,123,mtp,1.0,1000,0.425,0.598657800511509,0.598621749769821,0.5636076214833758,0.6341934015345269,0.1689123705772585,0.10894292231364541,0.22983679040730498,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_123\pubmedqa_biomistral_seed123.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_123\pubmedqa_biomistral_seed123.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_123\pubmedqa_biomistral_seed123.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,999,mtp,1.0,1000,0.425,0.598657800511509,0.5989531208184143,0.5630176470588235,0.6326579028132993,0.16947987044501756,0.10793245838639161,0.2272043196057394,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_999\pubmedqa_biomistral_seed999.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_999\pubmedqa_biomistral_seed999.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_999\pubmedqa_biomistral_seed999.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,2026,mtp,1.0,1000,0.425,0.598657800511509,0.5985807218414322,0.5628826086956522,0.6346282864450127,0.16884207710842217,0.10770184495992716,0.23058159904729497,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_2026\pubmedqa_biomistral_seed2026.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_2026\pubmedqa_biomistral_seed2026.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_biomistral\seed_2026\pubmedqa_biomistral_seed2026.B5000.manifest.bootstrap_indices.npz
pubmedqa,mistral,0,egh_probe_oof,1.0,1000,0.513,0.7108165119620863,0.7108603776152679,0.6793788601094339,0.7437753921651037,0.36509833333682884,0.31058909575926497,0.42208971051750493,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_0\pubmedqa_mistral_seed0.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_0\pubmedqa_mistral_seed0.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_0\pubmedqa_mistral_seed0.B5000.manifest.bootstrap_indices.npz
pubmedqa,mistral,42,egh_probe_oof,1.0,1000,0.513,0.7173089008169522,0.7170098746752804,0.685788292885991,0.748670801461788,0.3757459995636343,0.3216868078032175,0.43056599726965067,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_42\pubmedqa_mistral_seed42.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_42\pubmedqa_mistral_seed42.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_42\pubmedqa_mistral_seed42.B5000.manifest.bootstrap_indices.npz
pubmedqa,mistral,123,egh_probe_oof,1.0,1000,0.513,0.6900064443563849,0.6897112872301675,0.656875347735069,0.721720282911248,0.32847932628466153,0.27162484745214954,0.3839019534314334,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_123\pubmedqa_mistral_seed123.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_123\pubmedqa_mistral_seed123.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_123\pubmedqa_mistral_seed123.B5000.manifest.bootstrap_indices.npz
pubmedqa,mistral,999,egh_probe_oof,1.0,1000,0.513,0.6878609940319655,0.6877264494798484,0.6549547494106016,0.720566603023644,0.3250426388704725,0.2682994431114167,0.38190436848194015,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_999\pubmedqa_mistral_seed999.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_999\pubmedqa_mistral_seed999.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_999\pubmedqa_mistral_seed999.B5000.manifest.bootstrap_indices.npz
pubmedqa,mistral,2026,egh_probe_oof,1.0,1000,0.513,0.7007577122134563,0.70080026097642,0.6689482089892768,0.7318197101240439,0.3476795459747179,0.29252868950535155,0.40138875995665046,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_2026\pubmedqa_mistral_seed2026.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_2026\pubmedqa_mistral_seed2026.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_2026\pubmedqa_mistral_seed2026.B5000.manifest.bootstrap_indices.npz
pubmedqa,mistral,0,hidden_probe_oof,1.0,1000,0.513,0.683714190792976,0.6833784182107105,0.6497375225652542,0.7167366139510309,0.31751415616162787,0.2592659609691744,0.37527286152617145,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_0\pubmedqa_mistral_seed0.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_0\pubmedqa_mistral_seed0.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_0\pubmedqa_mistral_seed0.B5000.manifest.bootstrap_indices.npz
pubmedqa,mistral,42,hidden_probe_oof,1.0,1000,0.513,0.6863159495819173,0.6865352922575662,0.6532202769071894,0.7194677602058991,0.32298018676266166,0.26529622643641354,0.3800018245723876,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_42\pubmedqa_mistral_seed42.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_42\pubmedqa_mistral_seed42.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_42\pubmedqa_mistral_seed42.B5000.manifest.bootstrap_indices.npz
pubmedqa,mistral,123,hidden_probe_oof,1.0,1000,0.513,0.6739355804523858,0.6740254812253083,0.6400431691823674,0.706562736409813,0.30131983010739816,0.24248044971605967,0.3576570310946367,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_123\pubmedqa_mistral_seed123.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_123\pubmedqa_mistral_seed123.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_123\pubmedqa_mistral_seed123.B5000.manifest.bootstrap_indices.npz
pubmedqa,mistral,999,hidden_probe_oof,1.0,1000,0.513,0.6868403040455349,0.6865364746568681,0.6535723148848622,0.7190735937493745,0.3229822338284828,0.2659058064301286,0.37931924355592406,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_999\pubmedqa_mistral_seed999.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_999\pubmedqa_mistral_seed999.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\oof_seeds\pubmedqa_mistral\seed_999\pubmedqa_mistral_seed999.B5000.manifest.bootstrap_indices.npz
