task,model,n_splits,score_key,direction,N,pos_rate,auroc,auroc_boot_mean,auroc_ci95_lo,auroc_ci95_hi,spearman_rho_boot_mean,spearman_ci95_lo,spearman_ci95_hi,manifest_file,results_file,boot_file
pubmedqa,biomistral,10,mtp,1.0,1000,0.425,0.598657800511509,0.5988507756521739,0.5637937084398977,0.634490588235294,0.16930456538605812,0.10926186347787527,0.23034903420772188,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_biomistral\n_10\pubmedqa_biomistral_nsplits10.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_biomistral\n_10\pubmedqa_biomistral_nsplits10.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_biomistral\n_10\pubmedqa_biomistral_nsplits10.B5000.manifest.bootstrap_indices.npz
pubmedqa,mistral,3,egh_probe_oof,1.0,1000,0.513,0.7057010539124448,0.7054557897138466,0.6730031501294874,0.7378330751588071,0.3557404527902928,0.2995496906580173,0.4118007468293261,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_3\pubmedqa_mistral_nsplits3.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_3\pubmedqa_mistral_nsplits3.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_3\pubmedqa_mistral_nsplits3.B5000.manifest.bootstrap_indices.npz
pubmedqa,mistral,5,egh_probe_oof,1.0,1000,0.513,0.7173089008169522,0.7170098746752804,0.685788292885991,0.748670801461788,0.3757459995636343,0.3216868078032175,0.43056599726965067,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_5\pubmedqa_mistral_nsplits5.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_5\pubmedqa_mistral_nsplits5.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_5\pubmedqa_mistral_nsplits5.B5000.manifest.bootstrap_indices.npz
pubmedqa,mistral,10,egh_probe_oof,1.0,1000,0.513,0.7198065892543358,0.7195328978389391,0.6879810752068398,0.7506445357061373,0.3801145374494848,0.32548354900003046,0.4339835451357179,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_10\pubmedqa_mistral_nsplits10.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_10\pubmedqa_mistral_nsplits10.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_10\pubmedqa_mistral_nsplits10.B5000.manifest.bootstrap_indices.npz
pubmedqa,mistral,3,hidden_probe_oof,1.0,1000,0.513,0.7029551977136544,0.7028965260516109,0.6707825490031262,0.7355262157218279,0.3513091655972162,0.29570473966750455,0.4078065385252072,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_3\pubmedqa_mistral_nsplits3.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_3\pubmedqa_mistral_nsplits3.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_3\pubmedqa_mistral_nsplits3.B5000.manifest.bootstrap_indices.npz
pubmedqa,mistral,5,hidden_probe_oof,1.0,1000,0.513,0.6863159495819173,0.6865352922575662,0.6532202769071894,0.7194677602058991,0.32298018676266166,0.26529622643641354,0.3800018245723876,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_5\pubmedqa_mistral_nsplits5.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_5\pubmedqa_mistral_nsplits5.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_5\pubmedqa_mistral_nsplits5.B5000.manifest.bootstrap_indices.npz
pubmedqa,mistral,10,hidden_probe_oof,1.0,1000,0.513,0.6885414540229196,0.6887360023375803,0.655586676593377,0.7212009318299171,0.32679064938101166,0.269393606059505,0.3830026137803361,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_10\pubmedqa_mistral_nsplits10.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_10\pubmedqa_mistral_nsplits10.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_10\pubmedqa_mistral_nsplits10.B5000.manifest.bootstrap_indices.npz
pubmedqa,mistral,3,lntp,1.0,1000,0.513,0.7128078581120839,0.712699408800349,0.6805072228826687,0.7441522969527398,0.3683127307825346,0.3125693630297912,0.4227740245798434,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_3\pubmedqa_mistral_nsplits3.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_3\pubmedqa_mistral_nsplits3.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_3\pubmedqa_mistral_nsplits3.B5000.manifest.bootstrap_indices.npz
pubmedqa,mistral,5,lntp,1.0,1000,0.513,0.7128078581120839,0.712699408800349,0.6805072228826687,0.7441522969527398,0.3683127307825346,0.3125693630297912,0.4227740245798434,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_5\pubmedqa_mistral_nsplits5.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_5\pubmedqa_mistral_nsplits5.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_5\pubmedqa_mistral_nsplits5.B5000.manifest.bootstrap_indices.npz
pubmedqa,mistral,10,lntp,1.0,1000,0.513,0.7128078581120839,0.712699408800349,0.6805072228826687,0.7441522969527398,0.3683127307825346,0.3125693630297912,0.4227740245798434,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_10\pubmedqa_mistral_nsplits10.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_10\pubmedqa_mistral_nsplits10.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_10\pubmedqa_mistral_nsplits10.B5000.manifest.bootstrap_indices.npz
pubmedqa,mistral,3,mtp,1.0,1000,0.513,0.7128078581120839,0.712699408800349,0.6805072228826687,0.7441522969527398,0.3683127307825346,0.3125693630297912,0.4227740245798434,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_3\pubmedqa_mistral_nsplits3.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_3\pubmedqa_mistral_nsplits3.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_3\pubmedqa_mistral_nsplits3.B5000.manifest.bootstrap_indices.npz
pubmedqa,mistral,5,mtp,1.0,1000,0.513,0.7128078581120839,0.712699408800349,0.6805072228826687,0.7441522969527398,0.3683127307825346,0.3125693630297912,0.4227740245798434,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_5\pubmedqa_mistral_nsplits5.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_5\pubmedqa_mistral_nsplits5.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_5\pubmedqa_mistral_nsplits5.B5000.manifest.bootstrap_indices.npz
pubmedqa,mistral,10,mtp,1.0,1000,0.513,0.7128078581120839,0.712699408800349,0.6805072228826687,0.7441522969527398,0.3683127307825346,0.3125693630297912,0.4227740245798434,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_10\pubmedqa_mistral_nsplits10.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_10\pubmedqa_mistral_nsplits10.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\n_splits\pubmedqa_mistral\n_10\pubmedqa_mistral_nsplits10.B5000.manifest.bootstrap_indices.npz
